,loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
46,0.8520461916923523,0.7828325629234314,0.17005544900894165,0.8598130941390991,0.898411214351654,0.9120531678199768,0.7792754769325256,0.16593407094478607,0.8483145833015442,0.9014894366264343
47,0.8268082737922668,0.7951886057853699,0.17447814345359802,0.8280373811721802,0.9015296101570129,0.8702585697174072,0.7930356860160828,0.17462165653705597,0.8426966071128845,0.9018564224243164
48,0.8097625374794006,0.8083871603012085,0.1850000023841858,0.8299065232276917,0.8993349671363831,0.8490972518920898,0.7969671487808228,0.17598097026348114,0.8314606547355652,0.9011150598526001
49,0.7880958318710327,0.8037068247795105,0.18148450553417206,0.8317757248878479,0.9021104574203491,0.8445048332214355,0.789104163646698,0.17257143557071686,0.8483145833015442,0.9019502401351929
50,0.7742961645126343,0.7964054942131042,0.17511886358261108,0.8261682391166687,0.9002156853675842,0.822509229183197,0.7907891273498535,0.1737629473209381,0.8483145833015442,0.9032629728317261
51,0.7551185488700867,0.8047364950180054,0.18565058708190918,0.8560747504234314,0.9035976529121399,0.8121609687805176,0.789104163646698,0.17257143557071686,0.8483145833015442,0.9038176536560059
52,0.7441485524177551,0.8034260272979736,0.18485702574253082,0.8579439520835876,0.9015599489212036,0.7958570122718811,0.7893850207328796,0.17276887595653534,0.8483145833015442,0.9032115340232849
53,0.7289283871650696,0.8052981495857239,0.18327182531356812,0.8355140089988708,0.9020894765853882,0.7729726433753967,0.7972479462623596,0.17695961892604828,0.8370786309242249,0.9032381176948547
54,0.7182576656341553,0.808199942111969,0.18458333611488342,0.8280373811721802,0.9009746313095093,0.7614930272102356,0.798090398311615,0.17759236693382263,0.8370786309242249,0.9038475751876831
55,0.7056279182434082,0.8030515909194946,0.18174442648887634,0.8373831510543823,0.9024309515953064,0.7584264278411865,0.7944397926330566,0.17640186846256256,0.8483145833015442,0.9041498303413391
56,0.6966130137443542,0.8048300743103027,0.18315617740154266,0.8373831510543823,0.9013346433639526,0.7463054656982422,0.7947205901145935,0.17584994435310364,0.8426966071128845,0.9037362337112427
57,0.6837204098701477,0.8036132454872131,0.18321847915649414,0.8448598384857178,0.9031134247779846,0.7450564503669739,0.7913507223129272,0.1756601631641388,0.8595505356788635,0.9041016101837158
58,0.6710554957389832,0.799588143825531,0.17931309342384338,0.8392523527145386,0.906152606010437,0.7415122389793396,0.7882617115974426,0.17272727191448212,0.8539325594902039,0.9048397541046143
59,0.6634045839309692,0.7987456917762756,0.18171067535877228,0.8616822361946106,0.9054044485092163,0.7257460951805115,0.795282244682312,0.17777778208255768,0.8539325594902039,0.9055962562561035
60,0.653151273727417,0.807451069355011,0.18605610728263855,0.8429906368255615,0.9070371389389038,0.700077474117279,0.8028643727302551,0.1812652051448822,0.8370786309242249,0.9054891467094421
61,0.6463093161582947,0.8138163685798645,0.19063830375671387,0.8373831510543823,0.9064249992370605,0.7030385732650757,0.7975288033485413,0.1794569045305252,0.8539325594902039,0.9056551456451416
62,0.6406894326210022,0.8029579520225525,0.18270008265972137,0.8448598384857178,0.9054127931594849,0.6963362097740173,0.7983712553977966,0.17933492362499237,0.8483145833015442,0.9067702889442444
63,0.6332125067710876,0.8084807395935059,0.1866445392370224,0.84112149477005,0.9059235453605652,0.6792515516281128,0.8045492768287659,0.18414634466171265,0.8483145833015442,0.9068118333816528
64,0.6196069717407227,0.8155012726783752,0.1923736035823822,0.8392523527145386,0.9107967615127563,0.6737173795700073,0.8037068247795105,0.18270401656627655,0.8426966071128845,0.9065386056900024
65,0.6229975819587708,0.8118506073951721,0.18683651089668274,0.822429895401001,0.904753565788269,0.6787537336349487,0.7986520528793335,0.17954815924167633,0.8483145833015442,0.9073200225830078
66,0.6177974343299866,0.7972479462623596,0.17931577563285828,0.8523364663124084,0.9051091074943542,0.6938238143920898,0.7879809141159058,0.17327293753623962,0.8595505356788635,0.907951831817627
67,0.6075856685638428,0.8008986115455627,0.18032129108905792,0.8392523527145386,0.908457338809967,0.6611916422843933,0.8034260272979736,0.18248175084590912,0.8426966071128845,0.9077326655387878
68,0.6051804423332214,0.8115698099136353,0.1887110322713852,0.8373831510543823,0.9063954949378967,0.6640377640724182,0.7961246967315674,0.17764705419540405,0.8483145833015442,0.9073415994644165
69,0.6011858582496643,0.808948814868927,0.18598832190036774,0.8336448669433594,0.9061276912689209,0.6602479219436646,0.798090398311615,0.1791221797466278,0.8483145833015442,0.9081411361694336
70,0.5929466485977173,0.8032388091087341,0.18419991433620453,0.8542056083679199,0.9086223244667053,0.6559169292449951,0.799213707447052,0.17997616529464722,0.8483145833015442,0.9085164070129395
71,0.587307333946228,0.8096040487289429,0.18913313746452332,0.8523364663124084,0.909171462059021,0.6322219967842102,0.809323251247406,0.18726591765880585,0.8426966071128845,0.9084293246269226
72,0.5843145847320557,0.8189647197723389,0.19252747297286987,0.818691611289978,0.9085240364074707,0.6346660256385803,0.804268479347229,0.18315018713474274,0.8426966071128845,0.907880425453186
73,0.5782868266105652,0.814003586769104,0.1923728883266449,0.8485981225967407,0.9097724556922913,0.637054443359375,0.8025835156440735,0.182587668299675,0.8483145833015442,0.9086459875106812
74,0.5711274743080139,0.8108209371566772,0.19015847146511078,0.8523364663124084,0.9120816588401794,0.6273980140686035,0.8053917288780212,0.18327182531356812,0.8370786309242249,0.9095070362091064
75,0.5690081715583801,0.8174669742584229,0.19517450034618378,0.8467289805412292,0.9109996557235718,0.6251394748687744,0.8053917288780212,0.1840490847826004,0.8426966071128845,0.9094738364219666
76,0.5670285224914551,0.8148460388183594,0.1925862729549408,0.8448598384857178,0.9103158712387085,0.6207515001296997,0.8065150380134583,0.18417799472808838,0.8370786309242249,0.9092479944229126
77,0.5597478151321411,0.8217729330062866,0.19991232454776764,0.8523364663124084,0.9126626253128052,0.6134094595909119,0.8110081553459167,0.18867924809455872,0.8426966071128845,0.9089964032173157
78,0.561923086643219,0.8113825917243958,0.18959730863571167,0.8448598384857178,0.9091053009033203,0.6283178925514221,0.799213707447052,0.17997616529464722,0.8483145833015442,0.9092803597450256
79,0.5541142225265503,0.8069830536842346,0.1864476352930069,0.8485981225967407,0.9124705195426941,0.6172230243682861,0.8034260272979736,0.18248175084590912,0.8426966071128845,0.9100243449211121
80,0.5547580718994141,0.8140971660614014,0.18955926597118378,0.8280373811721802,0.9105433225631714,0.5952938199043274,0.813254714012146,0.18901659548282623,0.8314606547355652,0.9101364612579346
81,0.5482854843139648,0.8267340660095215,0.20333634316921234,0.8429906368255615,0.9129382371902466,0.5948193669319153,0.813254714012146,0.1898089200258255,0.8370786309242249,0.910426139831543
82,0.5433750152587891,0.8176541924476624,0.1958674192428589,0.8504672646522522,0.9136742949485779,0.6034495830535889,0.8065150380134583,0.1849568486213684,0.8426966071128845,0.9106919765472412
83,0.542466402053833,0.822989821434021,0.2005300372838974,0.8485981225967407,0.9130039215087891,0.6040294766426086,0.8062341809272766,0.18472906947135925,0.8426966071128845,0.9099496006965637
84,0.5389093160629272,0.8116633892059326,0.19061583280563354,0.8504672646522522,0.9132093191146851,0.6176400184631348,0.7958438396453857,0.17743830382823944,0.8483145833015442,0.9104187488555908
85,0.5345261693000793,0.8075447082519531,0.18971848487854004,0.8691588640213013,0.9146406650543213,0.6000686287879944,0.8056725859642029,0.18349753320217133,0.8370786309242249,0.9114841222763062
86,0.5322625637054443,0.8143779635429382,0.1939983069896698,0.8579439520835876,0.9145241379737854,0.596790075302124,0.8073574900627136,0.18564356863498688,0.8426966071128845,0.9113719463348389
87,0.5304993391036987,0.8144716024398804,0.1943388283252716,0.8598130941390991,0.9140194654464722,0.5941307544708252,0.8059533834457397,0.18450184166431427,0.8426966071128845,0.9111685752868652
88,0.5310748815536499,0.8151268362998962,0.19335605204105377,0.8485981225967407,0.91239994764328,0.5952240824699402,0.8053917288780212,0.1840490847826004,0.8426966071128845,0.9114973545074463
89,0.529964804649353,0.813254714012146,0.19093988835811615,0.8429906368255615,0.9121382832527161,0.5860859751701355,0.8087615966796875,0.1860174834728241,0.8370786309242249,0.9115662574768066
90,0.5289854407310486,0.8246747255325317,0.1989198923110962,0.8261682391166687,0.9113170504570007,0.5533265471458435,0.8242067098617554,0.19811320304870605,0.8258426785469055,0.9112324118614197
91,0.5220521092414856,0.831976056098938,0.20450282096862793,0.8149532675743103,0.9144338965415955,0.5798183083534241,0.8087615966796875,0.1860174834728241,0.8370786309242249,0.9119381904602051
92,0.5177396535873413,0.8227089643478394,0.20000000298023224,0.8467289805412292,0.915109395980835,0.5723599791526794,0.8101657032966614,0.18560606241226196,0.8258426785469055,0.9121565818786621
93,0.5136498808860779,0.8163437247276306,0.1939081996679306,0.8448598384857178,0.9162692427635193,0.5843115448951721,0.8051109313964844,0.18382352590560913,0.8426966071128845,0.9123019576072693
94,0.5182473659515381,0.8163437247276306,0.19469405710697174,0.8504672646522522,0.912897527217865,0.572341799736023,0.809323251247406,0.18726591765880585,0.8426966071128845,0.9123252034187317
95,0.510594367980957,0.8215857148170471,0.19973719120025635,0.8523364663124084,0.9156587719917297,0.5722348690032959,0.8090423941612244,0.18703241646289825,0.8426966071128845,0.9127386808395386
96,0.5058143734931946,0.8243938684463501,0.20213238894939423,0.8504672646522522,0.9171081781387329,0.570129930973053,0.808199942111969,0.18711276352405548,0.8483145833015442,0.9123459458351135
97,0.5047444701194763,0.8111017346382141,0.19219593703746796,0.8654205799102783,0.9170657992362976,0.587191641330719,0.8003369569778442,0.18160095810890198,0.8539325594902039,0.9128375053405762
98,0.5039408206939697,0.8081063628196716,0.19119445979595184,0.8766354918479919,0.9165337085723877,0.5701080560684204,0.8070766925811768,0.18541409075260162,0.8426966071128845,0.9127810597419739
99,0.4989486038684845,0.8262660503387451,0.20500223338603973,0.8579439520835876,0.9178905487060547,0.5435729622840881,0.8199943900108337,0.19499340653419495,0.8314606547355652,0.9127718806266785
100,0.5046486854553223,0.8204624056816101,0.19657744467258453,0.8373831510543823,0.9136762022972107,0.5815918445587158,0.7983712553977966,0.18009479343891144,0.8539325594902039,0.9130982160568237
101,0.5021528005599976,0.8048300743103027,0.1902478039264679,0.8897196054458618,0.91434645652771,0.5706672072410583,0.8059533834457397,0.1860465109348297,0.8539325594902039,0.9136860370635986
102,0.4911985993385315,0.826172411441803,0.20596085488796234,0.8654205799102783,0.9195430874824524,0.5237020254135132,0.82729572057724,0.20190995931625366,0.8314606547355652,0.9136288166046143
103,0.4940057396888733,0.830103874206543,0.2045244723558426,0.8280373811721802,0.9170089960098267,0.5565916895866394,0.809323251247406,0.18804483115673065,0.8483145833015442,0.914087176322937
104,0.5015089511871338,0.8080127239227295,0.18755152821540833,0.8504672646522522,0.911845326423645,0.573142945766449,0.7997753620147705,0.18192628026008606,0.8595505356788635,0.9145388007164001
105,0.49564579129219055,0.8114761710166931,0.19148936867713928,0.8579439520835876,0.9143755435943604,0.5549346804618835,0.8098848462104797,0.18929016590118408,0.8539325594902039,0.9141809344291687
106,0.4854060113430023,0.8187775015830994,0.19845028221607208,0.8616822361946106,0.9189683794975281,0.5514188408851624,0.8096040487289429,0.18827930092811584,0.8483145833015442,0.9143993258476257
107,0.4801328480243683,0.8172798156738281,0.19786781072616577,0.8672897219657898,0.9212298393249512,0.5487697124481201,0.8104465007781982,0.1882057785987854,0.8426966071128845,0.9147140383720398
108,0.4870704412460327,0.8196199536323547,0.19817866384983063,0.8542056083679199,0.9160881042480469,0.5388576984405518,0.8149396181106567,0.19206145405769348,0.8426966071128845,0.91513991355896
109,0.48173585534095764,0.8196199536323547,0.199222132563591,0.8616822361946106,0.9183388948440552,0.5543668270111084,0.8067958354949951,0.1867321878671646,0.8539325594902039,0.9144151210784912
110,0.4785160422325134,0.8201816082000732,0.1989574283361435,0.8560747504234314,0.9189565777778625,0.5261548161506653,0.8188710808753967,0.1939711719751358,0.8314606547355652,0.9146459102630615
111,0.479007750749588,0.8317888379096985,0.20732837915420532,0.8355140089988708,0.9181117415428162,0.5320096611976624,0.8143779635429382,0.19157087802886963,0.8426966071128845,0.9143054485321045
112,0.47219300270080566,0.8177478313446045,0.19854824244976044,0.8691588640213013,0.9209307432174683,0.5543555617332458,0.8037068247795105,0.18424242734909058,0.8539325594902039,0.9147738218307495
